Dev ID,AI Interview completed date,Country,Job role,Resume Skills,AI vetted skills,AI Soft Skills Result,AI Coding test result,AI Proctoring score,Human Interview passed,Gender
27229,01/03/24 18:57,Null,CUSTOM,Null,C: Mid-level | Java : Senior | Data Structure and algorithms : Senior,Average,Mid-level,100,TRUE,Not determined
27235,01/03/24 19:24,Canada,Null,Null,Software Development: Mid-level | Code Review: Mid-level | Problem Solving: Mid-level,Excellent,Mid-level,57,TRUE,Not determined
27243,01/03/24 20:51,Canada,Null,Null,Java: Mid-level | Data Structures: Mid-level | ReactJS: Senior,Average,Mid-level,95,TRUE,Female
32229,01/04/24 17:31,Null,CUSTOM,Null,Vue.js: Not experienced | Python: Not experienced | Machine Learning: Not experienced,Good,Not experienced,Null,Null,Male
32230,01/04/24 17:51,India,Null,Null,AWS: Junior | SEO: Senior | React.js: Senior | Tailwind css: Senior | MERN : Senior,Good,Null,79,TRUE,Male
32247,01/04/24 18:21,Null,CUSTOM,Null,DSA: Not experienced | React.js: Junior | React Native: Junior,Average,Junior,64,Null,Male
32256,01/04/24 18:55,India,Null,Null,Python: Senior | Javascript: Senior | React Js: Senior | Node Js: Senior | AI/ML: Senior,Good,Junior,85,TRUE,Male
32258,01/04/24 19:00,United States,Null,Null,Docker: Junior | Terrafrom: Not experienced | Kubernetes: Junior | Python: Junior | Cloud Services: Junior,Excellent,Null,99,TRUE,Male
32257,01/04/24 19:09,Null,Null,Null,React.js: Senior | Node.js: Senior | Next.js: Mid-level,Good,Mid-level,100,TRUE,Male
32266,01/04/24 20:01,Null,CUSTOM,Null,Linux: Mid-level | Python: Not experienced | Shell Scriptiong: Junior | HPC: Junior,Good,Not experienced,86,Null,Male
32220,01/04/24 22:29,Null,CUSTOM,Null,Vue.js: Not experienced | Python: Not experienced | Machine Learning: Not experienced,Not Experienced,Junior,Null,Null,Male
37264,01/05/24 7:28,Null,Swift developer,Null,iOS : Junior | Swift : Junior,Average,Not experienced,91,Null,Male
37295,01/05/24 9:42,Pakistan,Null,Null,git: Junior,Average,Null,100,TRUE,Male
37293,01/05/24 9:45,India,Null,Null,Content writing : Junior | Technical blogging : Junior | Business blogging : Junior | Web copywriting : Junior | News writing : Junior,Good,Null,94,Null,Not determined
37297,01/05/24 10:20,Null,Null,Null,python: Junior | fastapi: Mid-level | aws: Mid-level,Good,Mid-level,100,TRUE,Male
37311,01/05/24 11:23,Null,Swift developer,Null,iOS : Junior | Swift : Mid-level,Good,Mid-level,91,Null,Male
37316,01/05/24 11:54,United Kingdom,Null,Null,node.js: Senior | AWS: Mid-level | typescript: Mid-level | javascript: Junior,Good,Mid-level,78,TRUE,Male
37319,01/05/24 12:14,Null,Backend Developer,Null,Node.Js : Junior | AWS : Mid-level | TypeScript : Junior,Good,Not experienced,55,Null,Female
37372,01/05/24 18:10,Null,Backend Developer,Null,Node.Js : Junior | AWS : Junior | TypeScript : Junior,Good,Mid-level,88,Null,Male
37395,01/05/24 20:08,Null,Null,Null,python: Mid-level | AWS: Mid-level | FAST API: Mid-level,Good,Mid-level,92,TRUE,Male
37403,01/05/24 21:07,Null,Backend Developer,Null,Node.Js : Junior | AWS : Junior | TypeScript : Mid-level,Good,Mid-level,100,Null,Male
40800,01/06/24 9:21,India,Null,Null,mathematics: Junior | english: Junior | management: Mid-level,Good,Null,Null,TRUE,Female
42760,01/06/24 15:41,India,Null,Null,Manual Testing: Mid-level | Selenium WEBDRIVER: Junior | Leadership: Mid-level,Good,Not experienced,96,Null,Female
45966,01/07/24 15:28,Pakistan,CUSTOM,Null,Svelte: Junior | TypeScript: Junior,Average,Mid-level,100,Null,Male
45968,01/07/24 16:37,Brazil,Software engineer Zs,Null,Python : Junior | Fast API : Junior | EKS : Not experienced,Average,Junior,100,TRUE,Male
45969,01/07/24 17:00,Brazil,DevOps Engineer  -  zs,Null,Python : Not experienced | AWS : Not experienced | DevOps : Junior | Kubernetes: Not experienced,Below Average,Not experienced,89,Null,Male
45973,01/07/24 18:15,Null,DevOps Engineer  -  zs,Null,Python : Not experienced | AWS : Not experienced | DevOps : Not experienced | Kubernetes: Not experienced,Not Experienced,Not experienced,Null,Null,Male
45974,01/07/24 18:48,Brazil,Software engineer Zs,Null,Python : Mid-level | Fast API : Mid-level | EKS : Junior,Average,Senior,100,Null,Male
48054,01/08/24 1:24,Hong Kong S.A.R.,Chinese Creative Writer,Null,Content Writing: Mid-level | Proofreading: Junior,Average,Null,71,TRUE,Not determined
48058,01/08/24 4:46,India,CUSTOM,Null,Python: Mid-level | Fast API: Mid-level | AWS: Junior,Good,Mid-level,77,Null,Male
48073,01/08/24 7:06,India,CUSTOM,Null,Python: Not experienced | AWS: Junior | Fast API: Junior,Average,Junior,50,Null,Male
48075,01/08/24 7:39,India,Python Engineer,Null,Python: Senior | FastAPI: Senior | AWS: Mid-level,Excellent,Not experienced,100,TRUE,Male
48092,01/08/24 10:47,India,CUSTOM,Null,Python: Mid-level | Fast API: Not experienced | AWS: Not experienced,Average,Senior,97,Null,Male
48118,01/08/24 14:41,India,CUSTOM,Null,Python: Junior | Fast API: Junior | SQLAlchemy: Junior,Below Average,Not experienced,99,Null,Male
48121,01/08/24 15:06,India,Null,Null,LLM: Junior | RAG: Junior | Python: Junior,Good,Mid-level,97,Null,Male
48120,01/08/24 15:14,India,CUSTOM,Null,Python: Not experienced | Fast API: Not experienced,Not Experienced,Mid-level,76,Null,Male
48122,01/08/24 15:23,India,CUSTOM,Null,Python: Junior | Fast API: Mid-level | AWS: Mid-level,Good,Mid-level,63,Null,Male
48150,01/08/24 17:07,India,CUSTOM,Null,Python: Junior | FAST API: Junior | AWS: Junior,Good,Senior,96,Null,Male
51015,01/09/24 6:35,India,Null,Null,C#: Junior | AWS: Junior | Java: Junior | Phython: Junior | PgSQL: Junior,Average,Null,Null,TRUE,Male
51018,01/09/24 7:42,India,New Software Engineer,Null,Python: Mid-level | FastAPI: Junior | AWS: Junior,Good,Not Experienced,86,Null,Male
51036,01/09/24 12:19,India,Null,Null,React: Junior | Next.js: Not experienced | Typescript: Junior | Axios: Junior,Average,Not Experienced,100,Null,Male
56453,01/10/24 1:10,Brazil,Null,Null,django: Mid-level,Good,Null,Null,TRUE,Male
56520,01/10/24 6:41,United States,DevOps Engineer,"Docker, Git, Gitlab CI/CD, Github Actions, Ansible, Docker-compose, Terraform, Kubernetes, Docker Swarm, AWS, MySQL, MariaDB, PostgreSQL, Windows Server, CISCO router and switch configuration, Windows Server 2012+, All Windows Desktop, Most Debian-derived distros, RHEL/centOS, Python, Perl, Bash, PowerShell, Elastic Stack, Hyper-V, VMware",Python: Junior | Docker: Senior | Kubernetes: Junior | Ansible: Mid-level,Good,Not Experienced,99,Null,Male
56573,01/10/24 11:15,India,UI Developer,"React, JavaScript, TypeScript, Tailwind CSS, HTML, CSS, ShadCN, Formik, Git, GitHub, React Query, Axios, Postman, React Table, Styled Components",JavaScript: Junior | React: Junior | TypeScript: Junior | Axios: Junior | Context API: Not experienced,Average,Junior,97,Null,Male
56580,01/10/24 11:31,India,UI Developer,"React JS, Angular, JavaScript, TypeScript, HTML 5, CSS 3, Next.JS, Redux, RxJS, SEO, BootStrap, Tailwind CSS, SASS, JIRA, GitHub, Agile Methodologies, Figma, Jquery, UI Testing, Mobile Responsive, Page Optimisation",JavaScript: Junior | React JS: Junior | TypeScript: Junior | Axios: Junior | Context API: Junior,Average,Junior,90,Null,Male
56582,01/10/24 11:33,India,UI Developer,"C, C++, Java (FHIR), HTML, CSS3, Bootstrap, Tailwind CSS, OOPS, Python, SQL, DBMS, Data Structure, Postgres SQL, JavaScript, React, Dialogflow, DevOps Tools, Git, TFS, Jenkins, Azure DevOps, Springboot, Microsoft Bot, GitLab, CICD, TypeScript",JavaScript: Junior | React: Not experienced | TypeScript: Not experienced | Axios: Not experienced | Context API: Junior,Below Average,Senior,96,Null,Male
56590,01/10/24 12:22,India,UI Developer,"React, React Native, JavaScript, TypeScript, Redux, Redux Toolkit, Next.js, Tailwind CSS, Material UI, HTML5, CSS3, Parcel, Jest, Node.js, Expressjs, MongoDB, REST API, Git, GitHub, Visual Studio Code",JavaScript: Junior | React: Junior | TypeScript: Junior | Axios: Not experienced | Context API: Junior,Average,Junior,100,Null,Female
56597,01/10/24 12:22,India,Null,Null,React: Not experienced | Next.js: Junior | Typescript: Junior | Axios: Junior,Below Average,Senior,88,Null,Male
56731,01/10/24 18:10,United States,DevOps Engineer,"Git, Jenkins, Maven, Github, Chef, Puppet, Ansible, Docker, Kubernetes, AWS Systems Manager, ECS, EKS, Linux, Windows, RedHat, Ubuntu, CentOS, AWS, Microsoft Azure, AzureDevops, IAM, Security Hub, GuardDuty, AWS Macie, AWS Shield, AWS Firewall Manager, AWS Inspector, Nagios, Prometheus, AWS Cloudwatch, Splunk, Azure DevOps, Vnet, App Gateway, Load Balancer, Resource Groups, Azure Monitor, Virtual Machine, Storage Account, NFS, Keyvault, App Services, S3, VPC, EC2, DNS, ELB, RDS, SNS, Route53, Service Catalog, Lambda, AWS Autoscaling, NACL, WAF, Transit Gateway, Security Group, SSL, NAT Gateway, Terraform, Cloudformation, ElasticSearch, Nexus, SonarQube, Slack, VS Code, Gitlab, Bitbucket, Bamboo, Git, Bash, Groovy Script, Yaml, Python",Python: Junior | Docker: Junior | Kubernetes: Mid-level | Ansible: Mid-level | Jenkins: Junior,Average,Mid-level,99,Null,Male
56767,01/10/24 19:10,United States,Null,Null,Python : Mid-level | API development: Mid-level | Langchain: Mid-level,Good,Senior,85,TRUE,Male
56778,01/10/24 19:58,United States,DevOps Engineer,"PowerShell, Bash, C, Python, HTML, CSS, JavaScript, Jenkins, Azure DevOps Pipelines, ANT, Maven, CloudWatch, Nagios, CloudFormation, Jira, Confluence, Git, GitLab, GitHub, Bitbucket, SVN, Azure Repos, JFrog, Nexus, Docker, Docker Swarm, Kubernetes, AWS, Azure, Google Cloud Platform (GCP), OpenStack, EC2, RDS, VPC, Lambda, IAM, EBS, S3, ELB, Auto Scaling, Cloud Trial, ECR, EKS, Cloud Watch, App Services, Key vault, function app, Blob storage, Azure Active Directory (Azure AD), Service Bus, Azure Container Registry (ACR), Azure Kubernetes service (AKS), Azure SQL, Chef, Puppet, Ansible, Terraform, ARM Templates, Cloud formation, Oracle, MySQL, MongoDB, SQL Server, MS SQL, NoSQL, Red Hat, Ubuntu, Linux, Windows, CentOS",Python: Mid-level | Docker: Junior | Kubernetes: Junior | Ansible: Junior | Jenkins: Junior,Good,Junior,82,Null,Female
56792,01/10/24 21:09,United States,LLM Engineer,"Python, HTML, CSS, JavaScript, TensorFlow, AWS, Flask, MongoDB, Heroku, PyTorch, C/C++, Java, MATLAB, Object Oriented Programming, Restful API, Unix/Linux, Git, Google Cloud Platform, Docker, Kafka, Kubernetes, MySQL, SQLite, Redis, Oracle, Amazon S3, OpenCV, NLTK, Keras, Transformer, PyMongo, HuggingFace",Python: Mid-level | JavaScript: Junior | LLM development: Junior | Cloud Platforms: Mid-level | DevOps: Junior,Good,Senior,97,Null,Male
56809,01/10/24 21:25,United States,Software Engineer,"Java, JavaScript, TypeScript, ReactJS, Python, HTML5, CSS3, XML, Bootstrap, Node.js, Express.js, Restful APIs, Spring Boot, React.js, .NET Core, Redux, Angular, Hibernate, Jest, React Testing Library, Spring MVC, Spring Data, IntelliJ IDEA, Eclipse, Selenium, ASP.NET, Docker, Kubernetes, Terraform, MySQL, MongoDB, PostgreSQL, NoSQL, Oracle, MS SQL Server, AWS, Microsoft Azure, Git, Maven, Kafka, Jenkins, GitHub, Agile, Scrum, Jira, SDLC, Gradle, JUnit, Postman, Data Structures and Algorithms",Python: Junior | JavaScript: Junior | AWS: Junior | Docker: Not experienced | Kubernetes: Not experienced,Average,Not experienced,100,Null,Male
63381,01/11/24 1:14,United States,Senior Software Engineer,"Java, JavaScript, TypeScript, Python, Vue.js, C/C++, C#, Spring Boot, Spring MVC, Hibernate, Angular, React, Spring, Microservices, Node.js, JSP, JMS, JUnit, Web API, HTML SOAP, Mockito, ALM Tool, .NET, MySQL, SQL Server, PostgreSQL, MongoDB, Oracle, Elasticsearch, Cassandra, AWS Cloud, Microsoft Azure, Visual Studio, Jira, Git, GitHub, Jenkins, Docker, Kubernetes, Linux, CI/CD, Agile, Google BigQuery, Gradle, Kafka, Postman, Maven, HTML, CSS, Apache Tomcat, Web Sphere",Python: Mid-level | SQL: Mid-level | AWS: Junior,Good,Senior,99,Null,Male
63386,01/11/24 1:52,Venezuela,"Senior Engineer (Angular, Typescript and Firebase)","HTML, CSS, JavaScript, VueJS, Vuex, NuxtJS, Angular, Ionic, Android, iOS, Bootstrap, Responsive Layouts, jQuery, Git, MySQL, Oracle, Java, PrimeFaces, JavaServer Faces, Firebase Hosting, Firebase Crashlytics, Firebase Events, Firebase Push Notifications",Angular: Mid-level | TypeScript: Junior | Firebase: Junior | Mobile: Junior,Good,Senior,59,Null,Male
63392,01/11/24 3:22,India,Senior Frontend Developer,"JavaScript, TypeScript, GraphQL, MySQL, HTML, CSS, C++, React, Next.js, Node.js, Express.js, React Native, Redux, Git, Heroku, Shopify, MongoDB, Sentry, Chrome Debugger, Docker, CI/CD, Redis, DigitalOcean, Firebase, AWS, System Design",React: Mid-level | WebSocket: Junior | TypeScript: Junior,Good,Not experienced,99,Null,Male
63394,01/11/24 3:57,India,Senior Backend Engineer,"Full Stack, Back-End, DevOps, Git, API Management, UI/UX, Database, Agile, Data Structures, Algorithm, Python, Flask, Hibernate, Kafka, MySQL, Kubernetes, Docker, Java, Node.js, ReactJS, Angular.js",Node.js: Junior | AWS: Junior | Python: Mid-level,Excellent,Not Experienced,Null,TRUE,Male
63395,01/11/24 4:14,Mexico,AI/ML Engineer,"Machine Learning, Deep Learning, Natural Language Processing, AWS, Python, Spark, Jenkins, SQL, Git, Databricks, Airflow",Python: Junior | Machine Learning: Mid-level | Data Preprocessing: Mid-level,Average,Not experienced,81,Null,Male
63400,01/11/24 4:42,India,Supply Chain Specialist,"Supply Chain, SQL, Java, Python, Communication, Adaptability, Supply Chain Optimization",Supply Chain: Mid-level | Demand Forecasting: Mid-level | Inventory Management: Mid-level | Vendor Relationships: Mid-level | Analytical Skills: Junior,Good,Null,98,Null,Male
63405,01/11/24 5:05,India,Technical Product Manager,"Product Management, Product Development, Product Strategy, Product Lifecycle Management, Market Research, Market Analysis, Competitor Analysis, User Research, Product Roadmapping, Agile Methodology, Scrum, Product Launch, Product Metrics, Data Analysis, Customer Needs Analysis, User Experience, UI/UX Design, Wireframing, Prototyping, Project Management, Stakeholder Management, Cross-Functional Collaboration, Team Leadership, Problem-Solving, Decision-Making, Jira, Figma, Google Analytics, Confluence, MySQL, Power BI, CRM, Search Console, Play Console",Product Management: Mid-level | Agile Methodologies: Junior | Product Lifecycle Management: Junior | Team Management: Junior,Average,Null,93,Null,Male
63410,01/11/24 5:39,Bangladesh,Senior Backend Engineer,"Python, JavaScript, Django, DRF, FastAPI, Pytest, Flask, React.js, React Native, jQuery, PostgreSQL, MySQL, DynamoDB, AWS, Docker, Jenkins, Terraform, Bootstrap, Shell Scripting, Node.js",AWS: Junior | Python: Junior,Average,Not experienced,Null,Null,Male
63408,01/11/24 5:41,Nepal,Senior Backend Engineer,"Python, PostgreSQL, JavaScript, Git, MongoDB, Rust, Golang, ReactJS, HTML5, Doppler, MVC, Clean Code, Dependency Injection, Nginx, Linux, REST API, GraphQL, Vim, Redis, AWS, Digital Ocean, Heroku, Husky, ESLint, Prettier, Docker, Kubernetes, Makefile, PNPM, NPM, Yarn, Neovim, TMUX, Communication, Cultural Adaptability, Mentoring, Leading, Node.js",Node.js: Not experienced | AWS: Mid-level | Python: Junior,Average,Mid-level,92,Null,Not determined
63413,01/11/24 5:45,India,Technical Product Manager,"Product Strategies, Product Lifecycle Management, Product Requirement Development, Roadmap Prioritization, PRDs, Stakeholder Management, Product Wireframes, Client Relationship Management, Stakeholder Communication, Cross-Functional Collaboration, Problem Solving, Critical Thinking, Data-Driven Decision",Product Management: Senior | Agile Methodologies: Junior | Product Lifecycle Management: Junior | Team Management: Not experienced,Average,Null,100,Null,Male
63419,01/11/24 6:00,India,Technical Product Manager,"AI, Automation, Flows, Data, Metrics & Performance Management, Lean & Agile Methodologies, Strategy & Governance, Operational Optimization, Roadmap Development, Go-To-Market, Product-Market Fit, Product-Led-Growth, Evisort, Asana, Chat GPT, Gemini Prompts, Co-Pilot, Power Automate, Zapier Workflows, GitHib Code, Gamma, Canvas AI, Slack, O365, G-Suite, Planview, MPP, AWS Cloud, Tableau, Power BI, Google Analytics, Oracle, Workday, Smartsheet, Salesforce CRM, JIRA, Trello, Monday.com, ServiceNow, ADO, GitLab, Lucid Charts, Miro.com, Gartner Quadrant, Workiva, SAP GRC, MetricStream, ServiceNow GRC, Google, ClickUp Tasks, Factorial, Teramind, Zoom, WebEx, Teams, Meet",Product Management: Senior | Agile Methodologies: Mid-level | Product Lifecycle: Junior | Team Management: Mid-level,Good,Null,86,Null,Male
63421,01/11/24 6:05,India,Senior Frontend Developer,"JavaScript, TypeScript, GraphQL, MySQL, HTML, CSS, C++, React, Next.js, Node.js, Express.js, React Native, Redux, Git, Heroku, Shopify, MongoDB, Sentry, Chrome Debugger, Docker, CI/CD, Redis, DigitalOcean, Firebase, AWS, System Design",React: Mid-level | WebSocket: Junior | TypeScript: Junior,Good,Senior,96,Null,Not determined
62938,01/11/24 6:06,India,Senior Software Engineer,"JavaScript, SQL, TypeScript, Python, C++, OOD, Data Structure & Algorithms, Web Development, REST API's, Java Application Development, Team Player, Communication, Problem-Solving, Node.js, Express.js, Spring, Spring Boot, H2, Hibernate, Django, Flask, Ruby on Rails, ORM, GraphQL, React, Redux, Vue, Pinia, Tailwind, D3.js, npm, HTML, CSS, Bootstrap, JSON, HTTP, VS Code, Postman, Eclipse, IntelliJ, Maven, Tomcat, Jupyter, Spyder, Terminal/Console, PostgreSQL, MySQL, XML, XQuery, MongoDB, Google Firebase, Redis, Cassandra, Git, GitHub, Azure, AWS, EC2, S3, Docker, Kubernetes, Kafka, Airflow",Python: Mid-level | AWS: Junior | Fast API: Mid-level | Web Sockets: Mid-level,Excellent,Senior,Null,Null,Male
63425,01/11/24 6:32,India,Senior Fullstack Engineer,"OutSystems, C#, ASP.NET, Web Services, MVC, Entity Framework, WCF, Telerik Controls, Web API, Microservices, Azure Functions, Blazor Framework, jQuery, AJAX, LINQ, OutSystems 11.0, ASP.NET Core, TypeScript, Angular, Node.js, JavaScript, SQL Server, Blazor Web Framework, HTML5, CSS3, SASS, XHTML, XML, WordPress, JSON, Twitter Bootstrap, ReactJS, AngularJS, ExpressJS, Node.js, GitHub, ASP.NET, SQL Server, WCF, MVC, Web API, Crystal Reports, ReportViewer, RESTful Services, PowerApps, CRM, SiteCore, Kafka, ASP.NET Core, Eclipse, WebMatrix, WebStorm, Bonita, Sublime, Dreamweaver, Notepad++, Firebug, Bugzilla, Chrome Developer Tools, IntelliJ, Jasmine, Mocha, NUnit, JUnit, xUnit, GitHub, GitLab, TFS, SVN, ReactJS, AngularJS, Node.js, Angular, ES6, TypeScript, JavaScript, jQuery, IBM WebSphere, Apache Tomcat, BEA WebLogic, JBoss, HTTP Web Server, IIS, Angular, ReactJS, HTML5, CSS3, XML, ASP.NET, MVC, jQuery, WCF, Web API, Bootstrap, Redux, Saga, Thunk, VC, MVVM, MVP, C#, VB, C, C++, MSSQL Server, MS-Access, ADO.NET, LINQ, Entity Framework, ETL, PostgreSQL, MS Azure Cosmos DB, Azure SQL, Visual Studio, SSMS, SQL Server Reporting Services, IIS, HTTP, MS Azure, AWS, NUnit, MS Visual Studio Test Tools, STS, Git, Team Foundation Server, Agile, TDD, Waterfall Model, JUnit, LoadRunner, Jasmine, Selenium, T-probe, EasyMock, C++, Entity Framework, ORM, MySQL, C#.NET, VB.NET, ASP.NET, Web Services, Python",React: Junior | AWS: Mid-level,Good,Senior,99,Null,Male
